hotel_nom,hotel_url,hotel_note,hotel_prix,hotel_lat,hotel_lon,city_id,city,ville_lat,ville_lon,temp_moy,clouds_moy,pop_moy,temp_score,ciel_score,pluie_score,score
"Mas Les Romarins, 10 min d'Uzès, piscine et grand jardin clos, jeux, nid de repos et base pour activités dans le Gard",https://www.booking.com/hotel/fr/mas-les-romarins-12-min-d-uzes.fr.html,9.2,,44.109843491443,4.41582533248,24,Uzes,44.0121279,4.4196718,30.3975,54.5,0.4049999999999999,0.9161583387410774,0.665983606557377,0.5835616438356165,0.7219011963780236
Escapade Uzétienne Cœur de ville et Parking,https://www.booking.com/hotel/fr/appartement-centre-d-uzes-le-mas-des-oliviers.fr.html,9.5,,44.0126338,4.4142025,24,Uzes,44.0121279,4.4196718,30.3975,54.5,0.4049999999999999,0.9161583387410774,0.665983606557377,0.5835616438356165,0.7219011963780236
"La Casita - Studio Confort avec Parking privé - Lit douillet - Centre Uzès, Pont du Gard",https://www.booking.com/hotel/fr/chic-et-cosy-agreable-studio-renove-centre-d-uzes.fr.html,8.2,,44.0121521,4.4169701,24,Uzes,44.0121279,4.4196718,30.3975,54.5,0.4049999999999999,0.9161583387410774,0.665983606557377,0.5835616438356165,0.7219011963780236
"La Casita - Studio Confort et Design - Emplacement Parfait - Uzès, Pont du Gard",https://www.booking.com/hotel/fr/la-casita-studio-avec-mezzanine-vue-sur-les-toits-confort-centre-uzes-pont-du-ga.fr.html,8.5,,44.0142503,4.4199672,24,Uzes,44.0121279,4.4196718,30.3975,54.5,0.4049999999999999,0.9161583387410774,0.665983606557377,0.5835616438356165,0.7219011963780236
"Appartement cosy centre Uzès, parking gratuit, piscine",https://www.booking.com/hotel/fr/appartement-calme-centre-uzes-parking-ferme-gratuit.fr.html,9.1,,44.0126338,4.4142025,24,Uzes,44.0121279,4.4196718,30.3975,54.5,0.4049999999999999,0.9161583387410774,0.665983606557377,0.5835616438356165,0.7219011963780236
Pause Uzètienne,https://www.booking.com/hotel/fr/pause-uzetienne.fr.html,9.2,,44.0200604,4.413969,24,Uzes,44.0121279,4.4196718,30.3975,54.5,0.4049999999999999,0.9161583387410774,0.665983606557377,0.5835616438356165,0.7219011963780236
hotelF1 Nîmes Ouest,https://www.booking.com/hotel/fr/hotelf1-nimes-ouest.fr.html,7.2,,43.815334,4.34405200000003,25,Nimes,43.8374249,4.3600687,31.205,54.125,0.3925,1.0,0.6721311475409837,0.5972602739726027,0.7564638071711954
ibis budget Nimes Centre Gare,https://www.booking.com/hotel/fr/ibis-budget-nimes-centre-gare.fr.html,8.2,,43.832055902146784,4.3673644959926605,25,Nimes,43.8374249,4.3600687,31.205,54.125,0.3925,1.0,0.6721311475409837,0.5972602739726027,0.7564638071711954
Appart'hôtel Odalys City - Nîmes Arènes - Palais des Congrès,https://www.booking.com/hotel/fr/odalys-city-nimes-arenes.fr.html,8.6,,43.834061872209,4.358990652779,25,Nimes,43.8374249,4.3600687,31.205,54.125,0.3925,1.0,0.6721311475409837,0.5972602739726027,0.7564638071711954
ibis Nîmes Ouest - A9,https://www.booking.com/hotel/fr/ibis-na-r-mes-ouest.fr.html,8.2,,43.81389058589602,4.34434175491333,25,Nimes,43.8374249,4.3600687,31.205,54.125,0.3925,1.0,0.6721311475409837,0.5972602739726027,0.7564638071711954
Appartement mezzanine proche des Arènes,https://www.booking.com/hotel/fr/appartement-mezzanine-proche-des-arenes.fr.html,8.2,,43.8325599,4.3586406,25,Nimes,43.8374249,4.3600687,31.205,54.125,0.3925,1.0,0.6721311475409837,0.5972602739726027,0.7564638071711954
Campanile PRIME - Nîmes Centre,https://www.booking.com/hotel/fr/campanile-nimes-centre-mas-carbonnel.fr.html,8.2,,43.82273112028273,4.364125728607178,25,Nimes,43.8374249,4.3600687,31.205,54.125,0.3925,1.0,0.6721311475409837,0.5972602739726027,0.7564638071711954
Comfort Aparthotel Nimes Centre,https://www.booking.com/hotel/fr/adagio-access-nimes.fr.html,8.0,,43.83249328044521,4.367856681346893,25,Nimes,43.8374249,4.3600687,31.205,54.125,0.3925,1.0,0.6721311475409837,0.5972602739726027,0.7564638071711954
B&B HOTEL Nîmes Centre Arènes,https://www.booking.com/hotel/fr/b-amp-b-nimes-centre-ville.fr.html,8.3,,43.8281614,4.354790200000025,25,Nimes,43.8374249,4.3600687,31.205,54.125,0.3925,1.0,0.6721311475409837,0.5972602739726027,0.7564638071711954
Novotel Atria Nimes Centre,https://www.booking.com/hotel/fr/atria-nimes-centre.fr.html,8.5,,43.8354206497776,4.363404214382172,25,Nimes,43.8374249,4.3600687,31.205,54.125,0.3925,1.0,0.6721311475409837,0.5972602739726027,0.7564638071711954
Hôtel Concorde - Centre ville de Nimes,https://www.booking.com/hotel/fr/concorde-nimes.fr.html,6.6,,43.83612815477216,4.361269945351637,25,Nimes,43.8374249,4.3600687,31.205,54.125,0.3925,1.0,0.6721311475409837,0.5972602739726027,0.7564638071711954
B&B HOTEL Nîmes Ville Active 3 étoiles,https://www.booking.com/hotel/fr/b-amp-b-nimes-villes-active.fr.html,7.7,,43.8157834,4.346312699999999,25,Nimes,43.8374249,4.3600687,31.205,54.125,0.3925,1.0,0.6721311475409837,0.5972602739726027,0.7564638071711954
Appart'City Collection Nîmes Arènes,https://www.booking.com/hotel/fr/appart-39-city-nimes.fr.html,8.9,,43.8338735348897,4.361433959524561,25,Nimes,43.8374249,4.3600687,31.205,54.125,0.3925,1.0,0.6721311475409837,0.5972602739726027,0.7564638071711954
Studio du Parc Arena avec parking,https://www.booking.com/hotel/fr/studio-du-parc-arena-avec-parking.fr.html,8.7,,43.8250186,4.3621483,25,Nimes,43.8374249,4.3600687,31.205,54.125,0.3925,1.0,0.6721311475409837,0.5972602739726027,0.7564638071711954
Logis Hotel NIMOTEL,https://www.booking.com/hotel/fr/nimotel.fr.html,7.7,,43.8155763492052,4.346603527665138,25,Nimes,43.8374249,4.3600687,31.205,54.125,0.3925,1.0,0.6721311475409837,0.5972602739726027,0.7564638071711954
SQUARE HOTEL,https://www.booking.com/hotel/fr/square-nimes.fr.html,8.6,,43.837032,4.363037,25,Nimes,43.8374249,4.3600687,31.205,54.125,0.3925,1.0,0.6721311475409837,0.5972602739726027,0.7564638071711954
Rougetomette,https://www.booking.com/hotel/fr/rougetomette-nimes123.fr.html,9.8,,43.830036914687,4.366112688615,25,Nimes,43.8374249,4.3600687,31.205,54.125,0.3925,1.0,0.6721311475409837,0.5972602739726027,0.7564638071711954
Studio Nîmes Centre,https://www.booking.com/hotel/fr/studio-boucarie.fr.html,8.8,,43.839762796252266,4.3569419908074,25,Nimes,43.8374249,4.3600687,31.205,54.125,0.3925,1.0,0.6721311475409837,0.5972602739726027,0.7564638071711954
Brit Hotel Confort Nîmes Ouest - A9 sortie 25,https://www.booking.com/hotel/fr/kyriad-na-r-mes-ouest.fr.html,7.7,,43.81470734512981,4.344832599163055,25,Nimes,43.8374249,4.3600687,31.205,54.125,0.3925,1.0,0.6721311475409837,0.5972602739726027,0.7564638071711954
Royal Hôtel,https://www.booking.com/hotel/fr/royal.fr.html,8.3,,43.83881509620307,4.3548184633255005,25,Nimes,43.8374249,4.3600687,31.205,54.125,0.3925,1.0,0.6721311475409837,0.5972602739726027,0.7564638071711954
HÔTEL C SUITES chambres spacieuses,https://www.booking.com/hotel/fr/c-suites.fr.html,7.7,,43.815377,4.345905,25,Nimes,43.8374249,4.3600687,31.205,54.125,0.3925,1.0,0.6721311475409837,0.5972602739726027,0.7564638071711954
Maison Albar Hotels L’Imperator,https://www.booking.com/hotel/fr/imperator-nimes.fr.html,9.1,,43.83866612768399,4.352767914533615,25,Nimes,43.8374249,4.3600687,31.205,54.125,0.3925,1.0,0.6721311475409837,0.5972602739726027,0.7564638071711954
Chambres d'hôtes - Nîmes - Villa des roses,https://www.booking.com/hotel/fr/chambre-d-hotes-serena.fr.html,9.8,,43.8534014127155,4.37149925548785,25,Nimes,43.8374249,4.3600687,31.205,54.125,0.3925,1.0,0.6721311475409837,0.5972602739726027,0.7564638071711954
Studio ensoleillé avec balcon,https://www.booking.com/hotel/fr/studio-meuble-ensoleille-sfr-box.fr.html,7.5,,43.853429614664726,4.397474462257711,25,Nimes,43.8374249,4.3600687,31.205,54.125,0.3925,1.0,0.6721311475409837,0.5972602739726027,0.7564638071711954
Grand studio au coeur de Nîmes à côté des Arènes,https://www.booking.com/hotel/fr/grand-studio-au-coeur-de-nimes.fr.html,9.6,,43.8321176,4.3565531,25,Nimes,43.8374249,4.3600687,31.205,54.125,0.3925,1.0,0.6721311475409837,0.5972602739726027,0.7564638071711954
Appart Victor Hugo,https://www.booking.com/hotel/fr/appart-victor-hugo-nimes.fr.html,9.5,,43.83711192896845,4.35659214720403,25,Nimes,43.8374249,4.3600687,31.205,54.125,0.3925,1.0,0.6721311475409837,0.5972602739726027,0.7564638071711954
Résidence Odalys Le Mas des Flamants,https://www.booking.com/hotel/fr/residence-le-mas-des-flamants.fr.html,8.4,,43.57379435310839,4.180621862215048,26,Aigues Mortes,43.5661521,4.19154,27.7075,52.625,0.365,0.636859182349124,0.6967213114754098,0.6273972602739726,0.6536592513661688
Résidence Odalys Fleur de Sel,https://www.booking.com/hotel/fr/residence-odalys-fleur-de-sel.fr.html,8.5,,43.574094,4.179246,26,Aigues Mortes,43.5661521,4.19154,27.7075,52.625,0.365,0.636859182349124,0.6967213114754098,0.6273972602739726,0.6536592513661688
Artemia Aigues-Mortes - Hôtel avec piscine - Bornes électriques - Parking privé - Local vélo-moto,https://www.booking.com/hotel/fr/le-royal-hotel-aigues-mortes.fr.html,8.9,,43.57639588787367,4.197818040847778,26,Aigues Mortes,43.5661521,4.19154,27.7075,52.625,0.365,0.636859182349124,0.6967213114754098,0.6273972602739726,0.6536592513661688
le dit vin secret,https://www.booking.com/hotel/fr/le-dit-vin-secret.fr.html,8.4,,43.566769,4.189113,26,Aigues Mortes,43.5661521,4.19154,27.7075,52.625,0.365,0.636859182349124,0.6967213114754098,0.6273972602739726,0.6536592513661688
Hôtel les jardins du canal - piscine chauffée - solaire eco responsable - parking - garage - bornes électriques - accueil vélos - kids friendly,https://www.booking.com/hotel/fr/canal-aigues-mortes.fr.html,8.9,,43.572987520084624,4.194824695587158,26,Aigues Mortes,43.5661521,4.19154,27.7075,52.625,0.365,0.636859182349124,0.6967213114754098,0.6273972602739726,0.6536592513661688
chez sandrou,https://www.booking.com/hotel/fr/chez-sandrou.fr.html,9.5,,43.5645341,4.1922299,26,Aigues Mortes,43.5661521,4.19154,27.7075,52.625,0.365,0.636859182349124,0.6967213114754098,0.6273972602739726,0.6536592513661688
Hotel L'Escale,https://www.booking.com/hotel/fr/l-39-escale-aigues-mortes.fr.html,8.4,,43.56879591496389,4.1880866853236975,26,Aigues Mortes,43.5661521,4.19154,27.7075,52.625,0.365,0.636859182349124,0.6967213114754098,0.6273972602739726,0.6536592513661688
La Villa Mazarin,https://www.booking.com/hotel/fr/la-villa-mazarin.fr.html,9.2,,43.56498661964503,4.191751956841472,26,Aigues Mortes,43.5661521,4.19154,27.7075,52.625,0.365,0.636859182349124,0.6967213114754098,0.6273972602739726,0.6536592513661688
Maison Aigues-Mortes 8 couchages,https://www.booking.com/hotel/fr/maison-aigues-mortes-8-couchages.fr.html,9.0,,43.5720711,4.1935493,26,Aigues Mortes,43.5661521,4.19154,27.7075,52.625,0.365,0.636859182349124,0.6967213114754098,0.6273972602739726,0.6536592513661688
Villa à deux pas de la cité médiévale dans une résidence très calme,https://www.booking.com/hotel/fr/villa-a-deux-pas-de-la-cite-medievale-dans-une-residence-tres-calme.fr.html,8.8,,43.569799522692,4.186523869312,26,Aigues Mortes,43.5661521,4.19154,27.7075,52.625,0.365,0.636859182349124,0.6967213114754098,0.6273972602739726,0.6536592513661688
Aigues-Mortes villa prés des remparts,https://www.booking.com/hotel/fr/aigues-mortes-villa-pres-des-remparts.fr.html,8.2,,43.571764,4.18672709999998,26,Aigues Mortes,43.5661521,4.19154,27.7075,52.625,0.365,0.636859182349124,0.6967213114754098,0.6273972602739726,0.6536592513661688
Appartement intra-muros,https://www.booking.com/hotel/fr/appartement-intra-muros-aigues-mortes.fr.html,7.5,,43.5675632,4.1913895,26,Aigues Mortes,43.5661521,4.19154,27.7075,52.625,0.365,0.636859182349124,0.6967213114754098,0.6273972602739726,0.6536592513661688
Hôtel Le Médiéval - Parking inclus & accueil vélo,https://www.booking.com/hotel/fr/le-medieval.fr.html,8.9,,43.57186625316511,4.19366168974193,26,Aigues Mortes,43.5661521,4.19154,27.7075,52.625,0.365,0.636859182349124,0.6967213114754098,0.6273972602739726,0.6536592513661688
Le Cosy des Remparts ! Charmant appartement intra-muros,https://www.booking.com/hotel/fr/le-cosy-des-remparts-aigues-mortes.fr.html,8.7,,43.5655229,4.1905592,26,Aigues Mortes,43.5661521,4.19154,27.7075,52.625,0.365,0.636859182349124,0.6967213114754098,0.6273972602739726,0.6536592513661688
Appartement cosy Aigues-Mortes centre 4 pers,https://www.booking.com/hotel/fr/appartement-cosy-aigues-mortes-centre-4-pers.fr.html,9.6,,43.5675293,4.1913776,26,Aigues Mortes,43.5661521,4.19154,27.7075,52.625,0.365,0.636859182349124,0.6967213114754098,0.6273972602739726,0.6536592513661688
Charmante maison de pêcheur,https://www.booking.com/hotel/fr/charmante-maison-de-pecheur-aigues-mortes.fr.html,9.4,,43.5748541,4.1890169,26,Aigues Mortes,43.5661521,4.19154,27.7075,52.625,0.365,0.636859182349124,0.6967213114754098,0.6273972602739726,0.6536592513661688
Les remparts Aigues-Mortes appartement et parking,https://www.booking.com/hotel/fr/les-remparts-aigues-mortes-aigues-mortes.fr.html,9.1,,43.5667223,4.19055,26,Aigues Mortes,43.5661521,4.19154,27.7075,52.625,0.365,0.636859182349124,0.6967213114754098,0.6273972602739726,0.6536592513661688
Hotel Saint Louis - Au Coeur des Remparts,https://www.booking.com/hotel/fr/saint-louis-aigues-mortes.fr.html,8.6,,43.5672196715711,4.189343601465225,26,Aigues Mortes,43.5661521,4.19154,27.7075,52.625,0.365,0.636859182349124,0.6967213114754098,0.6273972602739726,0.6536592513661688
Maison dans les remparts d'Aigues-Mortes,https://www.booking.com/hotel/fr/maison-dans-les-remparts-d-aigues-mortes.fr.html,9.4,,43.5655144,4.1943101,26,Aigues Mortes,43.5661521,4.19154,27.7075,52.625,0.365,0.636859182349124,0.6967213114754098,0.6273972602739726,0.6536592513661688
L Ecrin de Gambetta - Maison cosy intra-muros avec parking inclus,https://www.booking.com/hotel/fr/l-ecrin-de-gambetta-maison-cosy-avec-patio-4-a-6-personnes.fr.html,9.8,,43.565882757162456,4.192340829538357,26,Aigues Mortes,43.5661521,4.19154,27.7075,52.625,0.365,0.636859182349124,0.6967213114754098,0.6273972602739726,0.6536592513661688
Les Flo location,https://www.booking.com/hotel/fr/les-flo-location.fr.html,9.3,,43.573982420304,4.195183373197,26,Aigues Mortes,43.5661521,4.19154,27.7075,52.625,0.365,0.636859182349124,0.6967213114754098,0.6273972602739726,0.6536592513661688
Marina LTI,https://www.booking.com/hotel/fr/marina-aigues-mortes2.fr.html,9.8,,43.5736029,4.1877654,26,Aigues Mortes,43.5661521,4.19154,27.7075,52.625,0.365,0.636859182349124,0.6967213114754098,0.6273972602739726,0.6536592513661688
Cœur de Cité AC clim parking,https://www.booking.com/hotel/fr/coeur-de-cite.fr.html,9.4,,43.5670829,4.190409,26,Aigues Mortes,43.5661521,4.19154,27.7075,52.625,0.365,0.636859182349124,0.6967213114754098,0.6273972602739726,0.6536592513661688
villa camargue,https://www.booking.com/hotel/fr/villa-camargue-aigues-mortes.fr.html,10.0,,43.575161,4.1834248,26,Aigues Mortes,43.5661521,4.19154,27.7075,52.625,0.365,0.636859182349124,0.6967213114754098,0.6273972602739726,0.6536592513661688
Hôtel La Maison des Croisades - Au pied des Remparts,https://www.booking.com/hotel/fr/des-croisades.fr.html,9.0,,43.5689974,4.18829819999996,26,Aigues Mortes,43.5661521,4.19154,27.7075,52.625,0.365,0.636859182349124,0.6967213114754098,0.6273972602739726,0.6536592513661688
Oh! Campings - La Brise de Camargue,https://www.booking.com/hotel/fr/oh-campings-la-brise.fr.html,7.5,,43.455801,4.436295,27,Saintes Maries de la mer,43.4515922,4.4277202,25.04,55.375,0.3125,0.3598961713173264,0.6516393442622951,0.6849315068493151,0.5654890074763123
Hotel Les Palmiers En Camargue,https://www.booking.com/hotel/fr/les-palmiers-en-camargue.fr.html,8.3,,43.45106617843045,4.4250936806201935,27,Saintes Maries de la mer,43.4515922,4.4277202,25.04,55.375,0.3125,0.3598961713173264,0.6516393442622951,0.6849315068493151,0.5654890074763123
Hotel Le Bleu Marine,https://www.booking.com/hotel/fr/le-bleu-marine.fr.html,7.5,,43.45463817799243,4.433201998472214,27,Saintes Maries de la mer,43.4515922,4.4277202,25.04,55.375,0.3125,0.3598961713173264,0.6516393442622951,0.6849315068493151,0.5654890074763123
Le Castelet,https://www.booking.com/hotel/fr/le-castelet-les-saintes-maries-de-la-mer.fr.html,6.7,,43.4513494927218,4.425076246261597,27,Saintes Maries de la mer,43.4515922,4.4277202,25.04,55.375,0.3125,0.3598961713173264,0.6516393442622951,0.6849315068493151,0.5654890074763123
Thalacap Camargue,https://www.booking.com/hotel/fr/thalacap-camargue.fr.html,7.6,,43.45349134476366,4.435451030731201,27,Saintes Maries de la mer,43.4515922,4.4277202,25.04,55.375,0.3125,0.3598961713173264,0.6516393442622951,0.6849315068493151,0.5654890074763123
Oh! Campings - Le Clos du Rhône,https://www.booking.com/hotel/fr/oh-campings.fr.html,8.1,,43.44888,4.40168,27,Saintes Maries de la mer,43.4515922,4.4277202,25.04,55.375,0.3125,0.3598961713173264,0.6516393442622951,0.6849315068493151,0.5654890074763123
Hotel Le Méditérranée,https://www.booking.com/hotel/fr/le-mediterranee-saintes-maries-de-la-mer.fr.html,7.0,,43.451222809689,4.42666831779093,27,Saintes Maries de la mer,43.4515922,4.4277202,25.04,55.375,0.3125,0.3598961713173264,0.6516393442622951,0.6849315068493151,0.5654890074763123
Hôtel Casa Marina,https://www.booking.com/hotel/fr/casa-marina-saintes-maries-de-la-mer.fr.html,9.0,,43.451133,4.430953,27,Saintes Maries de la mer,43.4515922,4.4277202,25.04,55.375,0.3125,0.3598961713173264,0.6516393442622951,0.6849315068493151,0.5654890074763123
Appartement calme à deux pas de la mer,https://www.booking.com/hotel/fr/appartement-calme-a-deux-pas-de-la-mer.fr.html,8.9,,43.455638511333,4.434994942077,27,Saintes Maries de la mer,43.4515922,4.4277202,25.04,55.375,0.3125,0.3598961713173264,0.6516393442622951,0.6849315068493151,0.5654890074763123
Camping Le Clos du Rhône,https://www.booking.com/hotel/fr/camping-le-clos-du-rhone.fr.html,8.4,,43.448877916097,4.401684040041,27,Saintes Maries de la mer,43.4515922,4.4277202,25.04,55.375,0.3125,0.3598961713173264,0.6516393442622951,0.6849315068493151,0.5654890074763123
"Les Flamants 4 pers , Brumisateur , WI-FI gratuit , Balcon, cuisine toute équipée",https://www.booking.com/hotel/fr/les-flamants-saintes-maries-de-la-mer.fr.html,8.8,,43.4530628,4.4278325,27,Saintes Maries de la mer,43.4515922,4.4277202,25.04,55.375,0.3125,0.3598961713173264,0.6516393442622951,0.6849315068493151,0.5654890074763123
Appartement Camargue,https://www.booking.com/hotel/fr/appartement-camargue.fr.html,8.5,,43.453735,4.429859,27,Saintes Maries de la mer,43.4515922,4.4277202,25.04,55.375,0.3125,0.3598961713173264,0.6516393442622951,0.6849315068493151,0.5654890074763123
Résidence L'Oiseau des Mers,https://www.booking.com/hotel/fr/residence-l-oiseau-des-mers.fr.html,9.8,,43.4540501,4.427996,27,Saintes Maries de la mer,43.4515922,4.4277202,25.04,55.375,0.3125,0.3598961713173264,0.6516393442622951,0.6849315068493151,0.5654890074763123
Domaine du Soleil Couchant,https://www.booking.com/hotel/fr/domaine-du-soleil-couchant.fr.html,9.1,,43.4711103,4.4097318,27,Saintes Maries de la mer,43.4515922,4.4277202,25.04,55.375,0.3125,0.3598961713173264,0.6516393442622951,0.6849315068493151,0.5654890074763123
L'Oustau des Palunettes Concept Adulte only,https://www.booking.com/hotel/fr/oustau-des-palunettes.fr.html,9.4,,43.4619102,4.4199247,27,Saintes Maries de la mer,43.4515922,4.4277202,25.04,55.375,0.3125,0.3598961713173264,0.6516393442622951,0.6849315068493151,0.5654890074763123
"Chambre les flamants, climatisation, avec vue imprenable sur les étangs, petit déjeuner offert",https://www.booking.com/hotel/fr/chambre-les-flamants.fr.html,9.3,,43.457069,4.430955,27,Saintes Maries de la mer,43.4515922,4.4277202,25.04,55.375,0.3125,0.3598961713173264,0.6516393442622951,0.6849315068493151,0.5654890074763123
Cabane de gardian aux Saintes Maries de la Mer,https://www.booking.com/hotel/fr/cabane-de-gardian-aux-saintes-maries-de-la-mer.fr.html,9.5,,43.4611858091478,4.42272126615955,27,Saintes Maries de la mer,43.4515922,4.4277202,25.04,55.375,0.3125,0.3598961713173264,0.6516393442622951,0.6849315068493151,0.5654890074763123
Abrivado,https://www.booking.com/hotel/fr/abrivado.fr.html,8.8,,43.45033695444248,4.426224231719971,27,Saintes Maries de la mer,43.4515922,4.4277202,25.04,55.375,0.3125,0.3598961713173264,0.6516393442622951,0.6849315068493151,0.5654890074763123
Le Fangassier,https://www.booking.com/hotel/fr/le-fangassier.fr.html,8.9,,43.45449604194784,4.430707544088364,27,Saintes Maries de la mer,43.4515922,4.4277202,25.04,55.375,0.3125,0.3598961713173264,0.6516393442622951,0.6849315068493151,0.5654890074763123
L Abri-côtier Appartements,https://www.booking.com/hotel/fr/appartement-3-saintes-maries-de-la-mer.fr.html,9.4,,43.454349768093,4.427723094089,27,Saintes Maries de la mer,43.4515922,4.4277202,25.04,55.375,0.3125,0.3598961713173264,0.6516393442622951,0.6849315068493151,0.5654890074763123
"Appartement front de mer avec vue et accès plage, Saintes-Maries-de-la-Mer",https://www.booking.com/hotel/fr/appartement-bord-de-mer-avec-vue-et-acces-plage-saintes-maries-de-la-mer.fr.html,8.8,,43.453433711578,4.435737318524,27,Saintes Maries de la mer,43.4515922,4.4277202,25.04,55.375,0.3125,0.3598961713173264,0.6516393442622951,0.6849315068493151,0.5654890074763123
Appartement de l'olivier,https://www.booking.com/hotel/fr/appartement-de-l-39-olivier.fr.html,9.2,,43.453848689005,4.424928820072,27,Saintes Maries de la mer,43.4515922,4.4277202,25.04,55.375,0.3125,0.3598961713173264,0.6516393442622951,0.6849315068493151,0.5654890074763123
Les Laurier rose,https://www.booking.com/hotel/fr/les-laurier-rose.fr.html,9.0,,43.517453272936,4.373748195701,27,Saintes Maries de la mer,43.4515922,4.4277202,25.04,55.375,0.3125,0.3598961713173264,0.6516393442622951,0.6849315068493151,0.5654890074763123
Les Rizières,https://www.booking.com/hotel/fr/les-rizieres.fr.html,9.0,,43.47103999099344,4.410586953163147,27,Saintes Maries de la mer,43.4515922,4.4277202,25.04,55.375,0.3125,0.3598961713173264,0.6516393442622951,0.6849315068493151,0.5654890074763123
Camping La Brise de Camargue,https://www.booking.com/hotel/fr/camping-paradis-la-brise-de-camargue.fr.html,8.5,,43.4558981622,4.436524217474,27,Saintes Maries de la mer,43.4515922,4.4277202,25.04,55.375,0.3125,0.3598961713173264,0.6516393442622951,0.6849315068493151,0.5654890074763123
Hôtel Princes de Catalogne,https://www.booking.com/hotel/fr/princes-de-catalogne.fr.html,8.4,,42.52591431339357,3.0826815962791443,28,Collioure,42.52505,3.0831554,29.76875,52.25,0.025,0.8508760545100587,0.7028688524590163,1.0,0.851248302323025
Charmant Studio près de la Plage,https://www.booking.com/hotel/fr/charmant-studio-pres-de-la-plage-collioure.fr.html,8.0,,42.522979,3.086112,28,Collioure,42.52505,3.0831554,29.76875,52.25,0.025,0.8508760545100587,0.7028688524590163,1.0,0.851248302323025
Logement 50 m de la plage Arrivée et Départ Autonome,https://www.booking.com/hotel/fr/logement-en-bord-de-mer.fr.html,8.8,,42.5238601,3.0839396,28,Collioure,42.52505,3.0831554,29.76875,52.25,0.025,0.8508760545100587,0.7028688524590163,1.0,0.851248302323025
Appartement Centre COLLIOURE CLIM PATIO WIFI,https://www.booking.com/hotel/fr/appartement-centre-collioure-patio-wifi-clim.fr.html,9.3,,42.527392290863,3.082283396313,28,Collioure,42.52505,3.0831554,29.76875,52.25,0.025,0.8508760545100587,0.7028688524590163,1.0,0.851248302323025
Residence Pierre & Vacances Les Balcons de Collioure,https://www.booking.com/hotel/fr/maevabalconsdecollioure.fr.html,8.3,,42.525106327083726,3.0904361978173256,28,Collioure,42.52505,3.0831554,29.76875,52.25,0.025,0.8508760545100587,0.7028688524590163,1.0,0.851248302323025
Appartement vue mer les pieds dans l'eau,https://www.booking.com/hotel/fr/appartement-vue-mer-les-pieds-dans-l-eau.fr.html,8.9,,42.5232152,3.097468,28,Collioure,42.52505,3.0831554,29.76875,52.25,0.025,0.8508760545100587,0.7028688524590163,1.0,0.851248302323025
Appartement avec parking privatif à Collioure,https://www.booking.com/hotel/fr/appartement-collioure-collioure.fr.html,8.6,,42.5282782973672,3.0784625601741,28,Collioure,42.52505,3.0831554,29.76875,52.25,0.025,0.8508760545100587,0.7028688524590163,1.0,0.851248302323025
Studio cosy Résidence St Elme avec parking et WIFI à 5min de la plage,https://www.booking.com/hotel/fr/charmant-studio-residence-st-elme-pkg-wif-50m-plage.fr.html,8.3,,42.520944567338,3.087079471758,28,Collioure,42.52505,3.0831554,29.76875,52.25,0.025,0.8508760545100587,0.7028688524590163,1.0,0.851248302323025
La Chambre De Salome,https://www.booking.com/hotel/fr/la-chambre-de-salome.fr.html,8.9,,42.52111689594046,3.0773091316223145,28,Collioure,42.52505,3.0831554,29.76875,52.25,0.025,0.8508760545100587,0.7028688524590163,1.0,0.851248302323025
LES BATTERIES bord de mer,https://www.booking.com/hotel/fr/pleasant-beachfront-apartment.fr.html,8.6,,42.5244979,3.0970643,28,Collioure,42.52505,3.0831554,29.76875,52.25,0.025,0.8508760545100587,0.7028688524590163,1.0,0.851248302323025
Studio Centre Plage parking gratuit,https://www.booking.com/hotel/fr/studio-centre-plage-collioure.fr.html,9.0,,42.52298767656799,3.087329664129035,28,Collioure,42.52505,3.0831554,29.76875,52.25,0.025,0.8508760545100587,0.7028688524590163,1.0,0.851248302323025
appart central et son parking privatif gratuit,https://www.booking.com/hotel/fr/appart-central-collioure.fr.html,8.8,,42.52488242025802,3.0818789317017803,28,Collioure,42.52505,3.0831554,29.76875,52.25,0.025,0.8508760545100587,0.7028688524590163,1.0,0.851248302323025
"Appart T3, 60m2,quartier calme,idéal tout à pieds résidence et parking privé les cadenisses",https://www.booking.com/hotel/fr/espace-et-confort-quartier-calme-ideal-tout-a-pieds.fr.html,8.5,,42.528908293531,3.077577378821,28,Collioure,42.52505,3.0831554,29.76875,52.25,0.025,0.8508760545100587,0.7028688524590163,1.0,0.851248302323025
Ibanova Appartements,https://www.booking.com/hotel/fr/ibanova.fr.html,8.8,,42.5231333,3.0855761,28,Collioure,42.52505,3.0831554,29.76875,52.25,0.025,0.8508760545100587,0.7028688524590163,1.0,0.851248302323025
your studio in Collioure,https://www.booking.com/hotel/fr/your-studio-in-collioure.fr.html,9.0,,42.5275419,3.0851771,28,Collioure,42.52505,3.0831554,29.76875,52.25,0.025,0.8508760545100587,0.7028688524590163,1.0,0.851248302323025
"Apartment Olive & Kin, Collioure",https://www.booking.com/hotel/fr/residence-port-d-39-avall.fr.html,9.4,,42.522267294742,3.088695332819,28,Collioure,42.52505,3.0831554,29.76875,52.25,0.025,0.8508760545100587,0.7028688524590163,1.0,0.851248302323025
